Date,Plot,Dist (m),Azi (°),Species,Tag #,Live or Dead?,DBH (cm),AGB (kg),Estimated height (m),Notes,,,,,,
7/19/19,BP98#2,17.0,191,POGR,4119,L,8.5,21.2,,NEW TREE,,,,,,
7/19/19,BP98#2,17.5,191,POGR,4186,L,8.5,21.2,,NEW TREE,,,,,,
7/19/19,BP98#2,7.5,195,POGR,4167,L,8.5,21.2,,NEW TREE,,,,,,
7/19/19,BP98#2,14.5,210,POGR,4205,L,8.5,21.2,,NEW TREE,,,,,,
7/19/19,BP98#2,16.0,225,POGR,4180,L,8.5,21.2,,NEW TREE,,,,,,
7/19/19,BP98#2,8.5,227,POGR,4151,L,8.5,21.2,,NEW TREE,,,,,,
7/19/19,BP98#2,9.5,265,POGR,4113,L,8.5,21.2,,NEW TREE,,,,,,
7/19/19,BP98#2,3.5,180,POGR,4200,L,8.6,21.8,,NEW TREE,,,,,,
7/19/19,BP98#2,10.0,185,POGR,4155,L,8.6,21.8,,NEW TREE,,,,,,
7/19/19,BP98#2,3.0,195,POGR,4175,L,8.6,21.8,,NEW TREE,,,,,,
7/19/19,BP98#2,15.0,200,POGR,4185,L,8.6,21.8,,NEW TREE ,,,,,,
7/19/19,BP98#2,13.0,215,POGR,4206,L,8.6,21.8,,NEW TREE,,,,,,
7/19/19,BP98#2,6.0,220,POGR,4173,L,8.6,21.8,,NEW TREE,,,,,,
7/19/19,BP98#2,10.5,220,POGR,4116,L,8.6,21.8,,NEW TREE,,,,,,
7/19/19,BP98#2,9.0,230,POGR,4114,L,8.6,21.8,,NEW TREE,,,,,,
7/19/19,BP98#2,10.0,260,POGR,4207,L,8.6,21.8,,NEW TREE,,,,,,
7/19/19,BP98#2,13.0,190,POGR,4201,L,8.7,22.4,,NEW TREE,,,,,,
7/19/19,BP98#2,18.5,191,POGR,4156,L,8.7,22.4,,NEW TREE,,,,,,
7/19/19,BP98#2,20.0,202,POGR,4157,L,8.7,22.4,,NEW TREE,,,,,,
7/19/19,BP98#2,7.0,255,POGR,4161,L,8.7,22.4,,NEW TREE,,,,,,
7/19/19,BP98#2,9.5,255,POGR,4224,L,8.7,22.4,,NEW TREE,,,,,,
7/19/19,BP98#2,16.5,187,POGR,4188,L,8.8,23.0,,NEW TREE,,,,,,
7/19/19,BP98#2,17.0,190,POGR,4182,L,8.8,23.0,,NEW TREE,,,,,,
7/19/19,BP98#2,9.5,200,POGR,4169,L,8.8,23.0,,NEW TREE,,,,,,
7/19/19,BP98#2,8.5,205,POGR,4211,L,8.8,23.0,,NEW TREE,,,,,,
7/19/19,BP98#2,16.5,205,POGR,4203,L,8.8,23.0,,NEW TREE,,,,,,
7/19/19,BP98#2,7.5,240,POGR,4177,L,8.8,23.0,,NEW TREE,,,,,,
7/19/19,BP98#2,1.5,246,POGR,4275,L,8.8,23.0,,,,,,,,
7/19/19,BP98#2,14.0,250,POGR,4158,L,8.8,23.0,,NEW TREE,,,,,,
7/19/19,BP98#2,20.0,182,POGR,4189,L,8.9,23.6,,NEW TREE,,,,,,
7/19/19,BP98#2,19.5,187,POGR,4148,L,8.9,23.6,,NEW TREE,,,,,,
7/19/19,BP98#2,10.0,195,POGR,4168,L,8.9,23.6,,NEW TREE,,,,,,
7/19/19,BP98#2,15.0,210,POGR,4204,L,8.9,23.6,,NEW TREE,,,,,,
7/19/19,BP98#2,13.5,215,POGR,4179,L,8.9,23.6,,NEW TREE,,,,,,
7/19/19,BP98#2,4.5,225,POGR,4176,L,8.9,23.6,,NEW TREE,,,,,,
7/19/19,BP98#2,11.5,183,POGR,4093,L,9.0,24.2,,NEW TREE,,,,,,
7/19/19,BP98#2,6.0,185,POGR,4163,L,9.0,24.2,,NEW TREE,,,,,,
7/19/19,BP98#2,5.0,190,POGR,4162,L,9.0,24.2,,NEW TREE,,,,,,
7/19/19,BP98#2,6.5,198,POGR,4120,L,9.0,24.2,,NEW TREE,,,,,,
7/19/19,BP98#2,4.0,235,POGR,4219,L,9.0,24.2,,NEW TREE,,,,,,
7/19/19,BP98#2,16.5,180,POGR,4183,L,9.1,24.9,,NEW TREE,,,,,,
7/19/19,BP98#2,19.5,182,POGR,4091,L,9.1,24.9,,NEW TREE,,,,,,
7/19/19,BP98#2,14.5,189,POGR,4190,L,9.1,24.9,,NEW TREE,,,,,,
7/19/19,BP98#2,16.0,197,POGR,4192,L,9.1,24.9,,NEW TREE,,,,,,
7/19/19,BP98#2,5.0,205,POGR,4166,L,9.1,24.9,,NEW TREE,,,,,,
7/19/19,BP98#2,10.0,270,POGR,4111,L,9.1,24.9,,NEW TREE,,,,,,
7/19/19,BP98#2,9.5,190,POGR,4117,L,9.2,25.5,,NEW TREE,,,,,,
7/19/19,BP98#2,15.5,196,POGR,4174,L,9.2,25.5,,NEW TREE,,,,,,
7/19/19,BP98#2,17.5,200,POGR,4172,L,9.2,25.5,,NEW TREE ,,,,,,
7/19/19,BP98#2,11.5,201,POGR,3138,L,9.2,25.5,,,,,,,,
7/19/19,BP98#2,19.5,210,POGR,567,L,9.2,25.5,,,,,,,,
7/19/19,BP98#2,6.5,245,POGR,4110,L,9.2,25.5,,NEW TREE,,,,,,
7/19/19,BP98#2,8.0,265,POGR,4214,L,9.2,25.5,,NEW TREE,,,,,,
7/19/19,BP98#2,17.0,193,POGR,4276,L,9.3,26.2,,,,,,,,
7/19/19,BP98#2,17.0,195,POGR,4209,L,9.3,26.2,,NEW TREE,,,,,,
7/19/19,BP98#2,15.0,220,POGR,4194,L,9.3,26.2,,NEW TREE,,,,,,
7/19/19,BP98#2,5.0,254,POGR,4272,L,9.3,26.2,,azi previously listed as 181,,,,,,
7/19/19,BP98#2,2.5,255,POGR,4159,L,9.3,26.2,,NEW TREE,,,,,,
7/19/19,BP98#2,6.5,260,POGR,4213,L,9.3,26.2,,NEW TREE,,,,,,
7/19/19,BP98#2,6.0,181,POGR,4282,L,9.4,26.8,,,,,,,,
7/19/19,BP98#2,12.5,205,POGR,4178,L,9.4,26.8,,NEW TREE,,,,,,
7/19/19,BP98#2,6.5,215,POGR,4121,L,9.4,26.8,,NEW TREE,,,,,,
7/19/19,BP98#2,5.0,245,POGR,4220,L,9.4,26.8,,NEW TREE,,,,,,
7/19/19,BP98#2,13.5,181,POGR,4257,L,9.5,27.5,,,,,,,,
7/19/19,BP98#2,20.0,182,POGR,4149,L,9.5,27.5,,NEW TREE,,,,,,
7/19/19,BP98#2,12.0,199,POGR,4449,L,9.5,27.5,,NEW TREE,,,,,,
7/19/19,BP98#2,10.5,231,POGR,4248,L,9.5,27.5,,,,,,,,
7/19/19,BP98#2,7.0,250,POGR,4153,L,9.5,27.5,,NEW TREE,,,,,,
7/19/19,BP98#2,13.5,181,POGR,4258,L,9.6,28.2,,,,,,,,
7/19/19,BP98#2,11.5,185,POGR,4118,L,9.6,28.2,,NEW TREE,,,,,,
7/19/19,BP98#2,11.0,191,POGR,4261,L,9.6,28.2,,,,,,,,
7/19/19,BP98#2,12.0,200,POGR,4260,L,9.6,28.2,,,,,,,,
7/19/19,BP98#2,16.5,216,POGR,593,L,9.6,28.2,,,,,,,,
7/19/19,BP98#2,7.5,230,POGR,4212,L,9.6,28.2,,NEW TREE,,,,,,
7/19/19,BP98#2,7.5,250,POGR,4222,L,9.6,28.2,,NEW TREE,,,,,,
7/19/19,BP98#2,11.0,181,POGR,4283,L,9.7,28.9,,,,,,,,
7/19/19,BP98#2,19.0,198,POGR,4089,L,9.7,28.9,,NEW TREE,,,,,,
7/19/19,BP98#2,20.5,200,POGR,4253,L,9.7,28.9,,,,,,,,
7/19/19,BP98#2,10.0,204,POGR,4197,L,9.7,28.9,,NEW TREE,,,,,,
7/19/19,BP98#2,9.5,245,POGR,513,L,9.7,28.9,,,,,,,,
7/19/19,BP98#2,5.5,247,POGR,4154,L,9.7,28.9,,NEW TREE,,,,,,
7/19/19,BP98#2,6.0,255,POGR,4221,L,9.7,28.9,,NEW TREE,,,,,,
7/19/19,BP98#2,12.5,188,POGR,3136,L,9.8,29.6,,,,,,,,
