Date,Outside Historic Plot,Plot,Distance (m),Azimuth,Unit Circle  (°),Unit Circle (radians),Species,Status,DBH (cm),Height (estimate),Tag #,Notes,Plot Center X,Plot Center Y,Tree X,Tree Y,Random Number,Biomass estimate (kg)
7/17/2014,,PSA1,8,158,-68,-1.186823891,POGR,C,13.3,,3959,,601132.231,557218.9223,601135.2278,557211.5048,0.126567017,60.66008954
7/17/2014,,PSA1,10,355,-265,-4.625122518,POGR,C,13.3,,2209,,601132.231,557218.9223,601131.3594,557228.8842,0.940110843,60.66008954
7/17/2014,,PSA1,2,345,-255,-4.450589593,QURU,C,14,,3442,,601132.231,557218.9223,601131.7133,557220.8542,0.969758049,60.05574602
7/17/2014,,PSA1,15,227,-137,-2.391101075,PIST,O,17,,3919,,601132.231,557218.9223,601121.2607,557208.6923,0.47301499,59.87154457
7/17/2014,,PSA1,13,300,-210,-3.665191429,POGR,C,13.2,,3480,,601132.231,557218.9223,601120.9727,557225.4223,0.622346078,59.59380076
7/17/2014,,PSA1,16,325,-235,-4.101523742,POGR,C,13.1,,3489,,601132.231,557218.9223,601123.0538,557232.0287,0.938219143,58.53836006
,,PSA1,17,25,65,1.134464014,POGR,C,13,,2526,,601132.231,557218.9223,601139.4155,557234.3295,0.034310048,57.49373863
,,PSA1,18,65,25,0.436332313,POGR,C,13,,2550,,601132.231,557218.9223,601148.5445,557226.5294,0.443396505,57.49373863
,,PSA1,18,35,55,0.959931089,POGR,C,12.7,,2537,,601132.231,557218.9223,601142.5554,557233.667,0.63502773,54.42449959
7/17/2014,,PSA1,15,10,80,1.396263402,BEPA,C,13.9,,2207,,601132.231,557218.9223,601134.8357,557233.6944,0.221192799,52.87405386
7/17/2014,,PSA1,8,255,-165,-2.879793266,QURU,C,13.3,,3445,,601132.231,557218.9223,601124.5036,557216.8517,0.951350146,52.09226163
7/17/2014,,PSA1,10,220,-130,-2.268928028,QURU,C,13.2,,3928,,601132.231,557218.9223,601125.8031,557211.2619,0.26451595,51.01322886
7/17/2014,,PSA1,15.5,120,-30,-0.523598776,POGR,C,12.3,,3972,,601132.231,557218.9223,601145.6544,557211.1723,0.668432578,50.48187672
,,PSA1,8,65,25,0.436332313,POGR,C,12.2,,2553,,601132.231,557218.9223,601139.4814,557222.3032,0.876618833,49.52275435
7/17/2014,,PSA1,13,342,-252,-4.398229715,ACRU,C,14.2,,3496,,601132.231,557218.9223,601128.2138,557231.286,0.332580004,49.52150365
,,PSA1,17.5,20,70,1.221730476,POGR,C,12.1,,2524,,601132.231,557218.9223,601138.2163,557235.3669,0.658782319,48.57418519
,,PSA1,9.5,65,25,0.436332313,POGR,C,12.1,,2549,,601132.231,557218.9223,601140.8409,557222.9372,0.477721033,48.57418519
7/17/2014,,PSA1,7,170,-80,-1.396263402,QURU,C,12.9,,3948,,601132.231,557218.9223,601133.4465,557212.0286,0.435811573,47.8621909
,,PSA1,13.5,45,45,0.785398163,POGR,C,12,,2540,,601132.231,557218.9223,601141.7769,557228.4682,0.742908762,47.63613891
7/17/2014,,PSA1,15.5,217,-127,-2.21656815,PIRE,O,14.8,,3922,,601132.231,557218.9223,601122.9029,557206.5435,0.738382359,47.51522443
7/17/2014,,PSA1,18,255,-165,-2.879793266,QURU,C,12.8,,3448,,601132.231,557218.9223,601114.8443,557214.2636,0.214222574,46.84024973
7/17/2014,,PSA1,12.5,280,-190,-3.316125579,POGR,C,11.9,,3467,,601132.231,557218.9223,601119.9209,557221.0929,0.281087492,46.70858501
,,PSA1,10,105,-15,-0.261799388,QURU,C,12.7,,2820,,601132.231,557218.9223,601141.8902,557216.3341,0.025487111,45.83236963
7/17/2014,,PSA1,13.5,155,-65,-1.134464014,POGR,C,11.8,,3956,,601132.231,557218.9223,601137.9363,557206.6871,0.658529344,45.79149281
7/17/2014,,PSA1,8.5,160,-70,-1.221730476,PIST,O,15.2,,3961,,601132.231,557218.9223,601135.1382,557210.9349,0.271349952,44.88845281
7/17/2014,,PSA1,5,340,-250,-4.36332313,PIST,C,15.1,,3492,,601132.231,557218.9223,601130.5209,557223.6208,0.444806726,44.13237878
7/17/2014,,PSA1,12,235,-145,-2.530727415,PIST,O,15,,3450,,601132.231,557218.9223,601122.4012,557212.0394,0.684592159,43.38414254
,,PSA1,17.5,55,35,0.610865238,POGR,C,11.4,,2547,,601132.231,557218.9223,601146.5661,557228.9599,0.443194657,42.22712178
7/17/2014,,PSA1,18,330,-240,-4.188790205,POGR,C,11.4,,3490,,601132.231,557218.9223,601123.231,557234.5108,0.796350834,42.22712178
7/17/2014,,PSA1,2,345,-255,-4.450589593,QURU,C,12.3,,3444,,601132.231,557218.9223,601131.7133,557220.8542,0.864786672,41.93975684
7/17/2014,,PSA1,12.5,285,-195,-3.403392041,BEPA,O,12.8,,3465,,601132.231,557218.9223,601120.1569,557222.1575,0.500588065,41.84113303
7/17/2014,,PSA1,10.5,190,-100,-1.745329252,POGR,C,11.2,,3944,,601132.231,557218.9223,601130.4077,557208.5818,0.292556158,40.50689654
,,PSA1,17.5,80,10,0.174532925,POGR,C,11.1,,2825,,601132.231,557218.9223,601149.4651,557221.9611,0.97815653,39.66216315
7/17/2014,,PSA1,13,215,-125,-2.181661565,ACRU,C,13.1,,3927,,601132.231,557218.9223,601124.7745,557208.2733,0.939013971,39.58370685
7/17/2014,,PSA1,13,342,-252,-4.398229715,ACRU,C,13.1,,3497,,601132.231,557218.9223,601128.2138,557231.286,0.774819948,39.58370685
,,PSA1,8.5,75,15,0.261799388,POGR,C,11,,2552,,601132.231,557218.9223,601140.4414,557221.1223,0.662843962,38.82763985
7/17/2014,,PSA1,14,350,-260,-4.537856055,POGR,C,11,,3500,,601132.231,557218.9223,601129.7999,557232.7096,0.7733461,38.82763985
7/17/2014,,PSA1,6.5,195,-105,-1.832595715,POGR,C,10.8,,3941,,601132.231,557218.9223,601130.5487,557212.6438,0.657151101,37.1890943
7/17/2014,,PSA1,16.5,208,-118,-2.059488517,POGR,C,10.7,,3933,,601132.231,557218.9223,601124.4847,557204.3537,0.732181615,36.38500692
7/17/2014,,PSA1,15,190,-100,-1.745329252,QURU,C,11.6,,3950,,601132.231,557218.9223,601129.6263,557204.1502,0.546958131,35.64928792
7/17/2014,,PSA1,16,305,-215,-3.752457892,QURU,C,11.6,,3470,,601132.231,557218.9223,601119.1246,557228.0995,0.690251072,35.64928792
7/17/2014,,PSA1,15,215,-125,-2.181661565,POGR,O,10.6,,3925,,601132.231,557218.9223,601123.6273,557206.635,0.677154262,35.5909994
,,PSA1,14,90,0,0,POGR,C,10.5,,2826,,601132.231,557218.9223,601146.231,557218.9223,0.645230567,34.80703869
7/17/2014,,PSA1,12,293,-203,-3.543018382,POGR,C,10.5,,3479,,601132.231,557218.9223,601121.1849,557223.6111,0.678179438,34.80703869
7/17/2014,,PSA1,14,305,-215,-3.752457892,POGR,C,10.5,,3472,,601132.231,557218.9223,601120.7629,557226.9524,0.615484276,34.80703869
,,PSA1,18,40,50,0.872664626,POGR,C,10.4,,2539,,601132.231,557218.9223,601143.8012,557232.7111,0.462389511,34.03309153
,,PSA1,14.5,90,0,0,POGR,C,10.4,,2830,,601132.231,557218.9223,601146.731,557218.9223,0.186106053,34.03309153
,,PSA1,7,115,-25,-0.436332313,POGR,O,10.3,,2813,,601132.231,557218.9223,601138.5751,557215.964,0.82948884,33.26912446
7/17/2014,,PSA1,13,342,-252,-4.398229715,ACRU,C,12.3,,3498,,601132.231,557218.9223,601128.2138,557231.286,0.437684372,33.2271584
7/17/2014,,PSA1,13,342,-252,-4.398229715,ACRU,C,12.3,,3499,,601132.231,557218.9223,601128.2138,557231.286,0.997954272,33.2271584
7/17/2014,,PSA1,18,190,-100,-1.745329252,POGR,C,10.2,,3934,,601132.231,557218.9223,601129.1053,557201.1958,0.361139311,32.51510379
7/17/2014,,PSA1,17,210,-120,-2.094395102,POGR,C,10.2,,3921,,601132.231,557218.9223,601123.731,557204.1999,0.987456702,32.51510379
,,PSA1,13.5,95,-5,-0.087266463,POGR,O,10.2,,2821,,601132.231,557218.9223,601145.6796,557217.7457,0.400024673,32.51510379
,,PSA1,15.5,50,40,0.698131701,ACRU,C,12.2,,2544,,601132.231,557218.9223,601144.1047,557228.8855,0.664482136,32.4821234
7/17/2014,,PSA1,7.5,315,-225,-3.926990817,POGR,C,10,,3485,,601132.231,557218.9223,601126.9277,557224.2256,0.137927832,31.03676594
,,PSA1,5,35,55,0.959931089,PIST,C,13,,2555,,601132.231,557218.9223,601135.0989,557223.0181,0.942358504,30.01880366
,,PSA1,7,85,5,0.087266463,POGR,C,9.8,,2839,,601132.231,557218.9223,601139.2043,557219.5324,0.696043612,29.59780426
7/17/2014,,PSA1,14.5,210,-120,-2.094395102,POGR,C,9.8,,3932,Almost dead,601132.231,557218.9223,601124.981,557206.3649,0.563528622,29.59780426
7/17/2014,,PSA1,8,340,-250,-4.36332313,POGR,C,9.8,,3494,,601132.231,557218.9223,601129.4948,557226.4398,0.535777895,29.59780426
,,PSA1,14.5,50,40,0.698131701,POGR,C,9.7,,2545,,601132.231,557218.9223,601143.3386,557228.2427,0.75511881,28.89300297
7/17/2014,,PSA1,14,227,-137,-2.391101075,POGR,C,9.7,,3920,,601132.231,557218.9223,601121.992,557209.3743,0.812611107,28.89300297
7/17/2014,,PSA1,12.5,304,-214,-3.735004599,POGR,C,9.7,,3476,,601132.231,557218.9223,601121.868,557225.9122,0.960705966,28.89300297
,,PSA1,10.5,95,-5,-0.087266463,POGR,O,9.7,,2828,,601132.231,557218.9223,601142.691,557218.0072,0.517802774,28.89300297
,,PSA1,5,95,-5,-0.087266463,POGR,C,9.6,,2838,,601132.231,557218.9223,601137.212,557218.4865,0.636880356,28.19794145
,,PSA1,14,105,-15,-0.261799388,POGR,C,9.5,,2815,,601132.231,557218.9223,601145.7539,557215.2988,0.519353712,27.51258446
7/17/2014,,PSA1,14,135,-45,-0.785398163,POGR,C,9.5,,3965,,601132.231,557218.9223,601142.1305,557209.0228,0.541055969,27.51258446
7/17/2014,,PSA1,11,135,-45,-0.785398163,POGR,C,9.5,,3966,,601132.231,557218.9223,601140.0092,557211.1441,0.496597225,27.51258446
,,PSA1,17,25,65,1.134464014,PIST,O,12.5,,2525,,601132.231,557218.9223,601139.4155,557234.3295,0.008441124,27.13676549
,,PSA1,9.5,35,55,0.959931089,POGR,C,9.4,,2534,,601132.231,557218.9223,601137.68,557226.7042,0.205618596,26.83689651
7/17/2014,,PSA1,15,8,82,1.431169987,POGR,O,9.4,,2206,,601132.231,557218.9223,601134.3186,557233.7763,0.855719081,26.83689651
7/17/2014,,PSA1,5,257,-167,-2.914699851,ACRU,C,11.3,,3456,,601132.231,557218.9223,601127.3591,557217.7975,0.645290488,26.25359119
7/17/2014,,PSA1,10.5,300,-210,-3.665191429,POGR,C,9.3,,3477,,601132.231,557218.9223,601123.1377,557224.1723,0.894496648,26.17084188
7/17/2014,,PSA1,16.5,303,-213,-3.717551307,POGR,C,9.3,,3481,,601132.231,557218.9223,601118.3929,557227.9088,0.474064763,26.17084188
,,PSA1,11.5,110,-20,-0.34906585,POGR,O,9.3,,2816,,601132.231,557218.9223,601143.0375,557214.9891,0.679779526,26.17084188
,,PSA1,13.5,25,65,1.134464014,ACRU,C,11.2,,2530,,601132.231,557218.9223,601137.9363,557231.1575,0.491914296,25.61323707
,,PSA1,17.5,35,55,0.959931089,POGR,C,9.2,,2538,,601132.231,557218.9223,601142.2686,557233.2575,0.351571061,25.5143846
7/17/2014,,PSA1,2,345,-255,-4.450589593,QURU,C,10.1,,3443,,601132.231,557218.9223,601131.7133,557220.8542,0.514227104,24.28107834
,,PSA1,11,15,75,1.308996939,POGR,C,9,,2523,,601132.231,557218.9223,601135.078,557229.5475,0.998235369,24.23011692
7/17/2014,,PSA1,4.5,267,-177,-3.089232776,POGR,C,9,,3457,,601132.231,557218.9223,601127.7372,557218.6868,0.467404016,24.23011692
7/17/2014,,PSA1,9,185,-95,-1.658062789,POGR,C,8.9,,3945,,601132.231,557218.9223,601131.4466,557209.9565,0.328715016,23.60223329
7/17/2014,,PSA1,16.5,303,-213,-3.717551307,POGR,C,8.9,,3482,,601132.231,557218.9223,601118.3929,557227.9088,0.799907417,23.60223329
7/17/2014,,PSA1,6.5,155,-65,-1.134464014,POGR,O,8.9,,3960,,601132.231,557218.9223,601134.978,557213.0313,0.990363682,23.60223329
7/17/2014,,PSA1,15,323,-233,-4.066617157,PIST,O,11.8,,3488,,601132.231,557218.9223,601123.2038,557230.9018,0.176184605,23.39637151
7/17/2014,,PSA1,12.5,289,-199,-3.473205211,BEPA,O,10.4,,3464,,601132.231,557218.9223,601120.412,557222.9919,0.216494157,23.2070018
,,PSA1,18,60,30,0.523598776,ACRU,C,10.8,,2548,,601132.231,557218.9223,601147.8194,557227.9223,0.081003725,23.15197235
,,PSA1,16,100,-10,-0.174532925,POGR,C,8.8,,2834,,601132.231,557218.9223,601147.9879,557216.1439,0.692320766,22.98380054
7/17/2014,,PSA1,12.5,355,-265,-4.625122518,POGR,C,8.8,,2202,,601132.231,557218.9223,601131.1415,557231.3747,0.163175453,22.98380054
7/17/2014,,PSA1,16,305,-215,-3.752457892,QURU,C,9.9,,3471,,601132.231,557218.9223,601119.1246,557228.0995,0.352487132,22.97088464
7/17/2014,,PSA1,15,245,-155,-2.705260341,PIST,O,11.7,,3451,,601132.231,557218.9223,601118.6364,557212.583,0.47339718,22.88950908
7/17/2014,,PSA1,15,305,-215,-3.752457892,ACRU,C,10.7,,3473,,601132.231,557218.9223,601119.9437,557227.5259,0.983637744,22.5613424
7/17/2014,,PSA1,9,3,87,1.518436449,POGR,O,8.7,,2210,,601132.231,557218.9223,601132.702,557227.91,0.862181281,22.37478139
7/17/2014,,PSA1,12,265,-175,-3.054326191,POGR,O,8.7,,3454,,601132.231,557218.9223,601120.2766,557217.8764,0.920457714,22.37478139
7/17/2014,,PSA1,13.5,178,-88,-1.535889742,POGR,C,8.6,,3952,,601132.231,557218.9223,601132.7021,557205.4305,0.689774246,21.77513829
,,PSA1,8,70,20,0.34906585,POGR,C,8.5,,2551,,601132.231,557218.9223,601139.7485,557221.6585,0.165342409,21.18483339
,,PSA1,13.5,25,65,1.134464014,POGR,O,8.5,,2528,,601132.231,557218.9223,601137.9363,557231.1575,0.228018866,21.18483339
,,PSA1,14,30,60,1.047197551,ACRU,C,10.4,,2535,,601132.231,557218.9223,601139.231,557231.0467,0.005560113,20.84756895
7/17/2014,,PSA1,4.5,335,-245,-4.276056667,POGR,C,8.3,,3491,,601132.231,557218.9223,601130.3292,557223.0007,0.099768608,20.03208538
,,PSA1,15,25,65,1.134464014,POGR,O,8.3,,2527,,601132.231,557218.9223,601138.5703,557232.5169,0.675758219,20.03208538
7/17/2014,,PSA1,10.5,205,-115,-2.00712864,QURU,O,9.4,,3936,,601132.231,557218.9223,601127.7935,557209.4061,0.27836224,19.89554596
7/17/2014,,PSA1,14.5,180,-90,-1.570796327,PIST,O,11,,3951,,601132.231,557218.9223,601132.231,557204.4223,0.049383081,19.52919034
7/17/2014,,PSA1,16.5,125,-35,-0.610865238,POGR,O,8.2,,3971,,601132.231,557218.9223,601145.747,557209.4583,0.359565756,19.46956514
7/17/2014,,PSA1,8.5,212,-122,-2.129301687,QURU,O,9.3,,3939,,601132.231,557218.9223,601127.7267,557211.7139,0.424601811,19.31406469
,,PSA1,13.5,25,65,1.134464014,ACRU,C,10.1,,2531,,601132.231,557218.9223,601137.9363,557231.1575,0.401171928,19.21947758
7/17/2014,,PSA1,13,204,-114,-1.989675347,POGR,O,8.1,,3935,,601132.231,557218.9223,601126.9434,557207.0462,0.586332463,18.9162288
7/17/2014,,PSA1,18,130,-40,-0.698131701,QURU,O,9.2,,3968,,601132.231,557218.9223,601146.0198,557207.3521,0.809121322,18.74356655
,,PSA1,14,45,45,0.785398163,ACRU,C,10,,2536,,601132.231,557218.9223,601142.1305,557228.8218,0.816820743,18.69548785
7/17/2014,,PSA1,16.5,220,-130,-2.268928028,POGR,O,8,,3911,,601132.231,557218.9223,601121.625,557206.2826,0.819706514,18.37203705
7/17/2014,,PSA1,12,280,-190,-3.316125579,POGR,O,8,,3466,,601132.231,557218.9223,601120.4133,557221.0061,0.936798098,18.37203705
,,PSA1,14,125,-35,-0.610865238,ACRU,C,9.8,,2808,,601132.231,557218.9223,601143.6991,557210.8922,0.699400931,17.67513911
7/17/2014,,PSA1,15,305,-215,-3.752457892,ACRU,C,9.8,,3475,,601132.231,557218.9223,601119.9437,557227.5259,0.784683322,17.67513911
,,PSA1,14,125,-35,-0.610865238,ACRU,O,9.7,,2809,,601132.231,557218.9223,601143.6991,557210.8922,0.049497404,17.1786361
7/17/2014,,PSA1,6,17,73,1.274090354,PIST,C,10.4,,2245,,601132.231,557218.9223,601133.9852,557224.6601,0.482745834,16.90423267
7/17/2014,,PSA1,17,355,-265,-4.625122518,BEPA,C,9.3,,2201,,601132.231,557218.9223,601130.7493,557235.8576,0.582558382,16.89658906
7/17/2014,,PSA1,11.5,317,-227,-3.961897402,ACRU,C,9.6,,3486,,601132.231,557218.9223,601124.388,557227.3329,0.049952951,16.69115106
7/17/2014,,PSA1,5,280,-190,-3.316125579,QURU,C,8.6,,3460,,601132.231,557218.9223,601127.3069,557219.7905,0.530301156,15.54608639
7/17/2014,,PSA1,14.5,262,-172,-3.001966313,PIST,O,9.9,,3455,,601132.231,557218.9223,601117.8721,557216.9043,0.257820756,14.89111907
,,PSA1,15,50,40,0.698131701,ACRU,O,9.2,,2543,,601132.231,557218.9223,601143.7217,557228.5641,0.874725984,14.82993975
,,PSA1,14.5,50,40,0.698131701,ACRU,O,9.2,,2546,Tag 84 CO2 #14,601132.231,557218.9223,601143.3386,557228.2427,0.397549316,14.82993975
,,PSA1,17,105,-15,-0.261799388,ACRU,O,9.2,,2824,Tag 84 CO2 #10,601132.231,557218.9223,601148.6517,557214.5224,0.870925653,14.82993975
7/17/2014,,PSA1,11,118,-28,-0.488692191,ACRU,O,9.2,,3973,,601132.231,557218.9223,601141.9434,557213.7581,0.846743387,14.82993975
7/17/2014,,PSA1,14,8,82,1.431169987,BEPA,O,8.8,,2208,,601132.231,557218.9223,601134.1794,557232.7861,0.684098817,14.4434006
7/17/2014,,PSA1,15,305,-215,-3.752457892,ACRU,C,9,,3474,,601132.231,557218.9223,601119.9437,557227.5259,0.957919645,13.95155108
,,PSA1,8.5,95,-5,-0.087266463,ACRU,O,8.9,,2829,,601132.231,557218.9223,601140.6986,557218.1815,0.305959874,13.52515468
7/17/2014,,PSA1,15,280,-190,-3.316125579,QURU,O,8.1,,3469,,601132.231,557218.9223,601117.4589,557221.527,0.007725296,13.16665401
,,PSA1,13.5,125,-35,-0.610865238,ACRU,O,8.8,,2810,,601132.231,557218.9223,601143.2895,557211.179,0.486252994,13.10719213
,,PSA1,8.5,95,-5,-0.087266463,ACRU,O,8.5,,2822,,601132.231,557218.9223,601140.6986,557218.1815,0.367413028,11.9031684
7/17/2014,,PSA1,9.5,240,-150,-2.617993878,PIST,O,8.9,,3449,,601132.231,557218.9223,601124.0037,557214.1723,0.030819635,11.32179652
7/17/2014,,PSA1,17,247,-157,-2.740166926,PIST,O,8.9,,3452,,601132.231,557218.9223,601116.5824,557212.2799,0.006826527,11.32179652
7/17/2014,,PSA1,4,305,-215,-3.752457892,ACRU,O,8.3,,3484,,601132.231,557218.9223,601128.9544,557221.2166,0.124145089,11.14129678
,,PSA1,8,95,-5,-0.087266463,ACRU,O,8.2,,2835,,601132.231,557218.9223,601140.2005,557218.2251,0.204271328,10.77238048
,,PSA1,17,105,-15,-0.261799388,ACRU,C,8,,2832,,601132.231,557218.9223,601148.6517,557214.5224,0.055154482,10.05821202
7/17/2014,,PSA1,17.5,145,-55,-0.959931089,PIST,O,8.5,,3964,,601132.231,557218.9223,601142.2686,557204.5871,0.384622191,10.05818845
7/17/2014,,PSA1,11,342,-252,-4.398229715,PIST,O,8.5,,3495,,601132.231,557218.9223,601128.8318,557229.3839,0.911998054,10.05818845
,,PSA2,12,330,-240,-4.188790205,QURU,C,33.2,,2558,,601068.5564,557197.893,601062.5564,557208.2853,0.282420666,658.5783253
,,PSA2,16.5,285,-195,-3.403392041,QURU,C,25.8,,2867,,601068.5564,557197.893,601052.6186,557202.1635,0.094543435,327.2420952
,,PSA2,16,150,-60,-1.047197551,QURU,C,22.5,,2640,,601068.5564,557197.893,601076.5564,557184.0366,0.763240884,223.8855518
,,PSA2,17.5,155,-65,-1.134464014,QURU,C,21.4,,2638,,601068.5564,557197.893,601075.9522,557182.0326,0.330287192,194.8285647
,,PSA2,12,325,-235,-4.101523742,QURU,C,21,,2559,,601068.5564,557197.893,601061.6735,557207.7228,0.226067479,184.8953819
,,PSA2,16,25,65,1.134464014,POGR,C,19.7,,2589,,601068.5564,557197.893,601075.3183,557212.3939,0.806540866,152.6909156
,,PSA2,4,315,-225,-3.926990817,POGR,C,19.7,,2870,,601068.5564,557197.893,601065.728,557200.7214,0.345783125,152.6909156
,,PSA2,11.5,40,50,0.872664626,QURU,C,19.5,,2598,,601068.5564,557197.893,601075.9485,557206.7025,0.913296441,150.5445588
,,PSA2,12,320,-230,-4.01425728,QURU,C,19.5,,2561,,601068.5564,557197.893,601060.8429,557207.0855,0.245173698,150.5445588
,,PSA2,13.5,100,-10,-0.174532925,PIRE,C,23.2,,2675,in gap,601068.5564,557197.893,601081.8513,557195.5487,0.369515644,147.8888039
,,PSA2,15.5,90,0,0,QURU,C,19.1,,2679,,601068.5564,557197.893,601084.0564,557197.893,0.96032304,142.1349931
,,PSA2,14.5,30,60,1.047197551,POGR,C,18.8,,2590,,601068.5564,557197.893,601075.8064,557210.4504,0.451224388,136.8020405
,,PSA2,5,105,-15,-0.261799388,POGR,C,18.8,,2663,,601068.5564,557197.893,601073.386,557196.5989,0.185205795,136.8020405
,,PSA2,14.5,255,-165,-2.879793266,QURU,C,18.8,,2577,,601068.5564,557197.893,601054.5505,557194.1401,0.001360262,136.0292962
,,PSA2,9,0,90,1.570796327,POGR,C,18.5,,2582,,601068.5564,557197.893,601068.5564,557206.893,0.857142192,131.7275421
,,PSA2,6,195,-105,-1.832595715,POGR,C,18.5,,2617,,601068.5564,557197.893,601067.0035,557192.0974,0.555576179,131.7275421
,,PSA2,11.5,40,50,0.872664626,QURU,C,18.5,,2599,,601068.5564,557197.893,601075.9485,557206.7025,0.734122791,130.093963
,,PSA2,8,95,-5,-0.087266463,QURU,C,18.5,,2669,,601068.5564,557197.893,601076.526,557197.1958,0.52002897,130.093963
,,PSA2,16,150,-60,-1.047197551,QURU,C,18.2,,2639,,601068.5564,557197.893,601076.5564,557184.0366,0.980539135,124.326887
,,PSA2,17.5,45,45,0.785398163,QURU,C,18,,2593,,601068.5564,557197.893,601080.9308,557210.2674,0.969585798,120.5746022
,,PSA2,13.5,285,-195,-3.403392041,POGR,C,17.7,,2868,,601068.5564,557197.893,601055.5164,557201.3871,0.135388624,118.7309772
,,PSA2,18,80,10,0.174532925,POGR,D,17.4,,2683,,601068.5564,557197.893,601086.2829,557201.0187,0.458997242,114.056249
,,PSA2,8.5,295,-205,-3.577924967,POGR,C,17.3,,2869,,601068.5564,557197.893,601060.8528,557201.4853,0.10550463,112.5219356
,,PSA2,7.5,355,-265,-4.625122518,POGR,C,17.2,,2568,,601068.5564,557197.893,601067.9027,557205.3645,0.744671061,110.9995468
,,PSA2,16,90,0,0,QURU,C,17.3,,2678,,601068.5564,557197.893,601084.5564,557197.893,0.87786457,108.0140212
,,PSA2,17,200,-110,-1.919862177,POGR,C,17,,2603,,601068.5564,557197.893,601062.7421,557181.9182,0.568117031,107.9904464
,,PSA2,15.5,305,-215,-3.752457892,POGR,C,16.7,,2861,,601068.5564,557197.893,601055.8595,557206.7834,0.054746485,103.5656237
,,PSA2,11,345,-255,-4.450589593,POGR,C,16.7,,2565,,601068.5564,557197.893,601065.7094,557208.5182,0.549431126,103.5656237
,,PSA2,9,170,-80,-1.396263402,POGR,C,16.3,,2633,,601068.5564,557197.893,601070.1192,557189.0297,0.611757831,97.83063983
,,PSA2,16.5,340,-250,-4.36332313,POGR,C,16.2,,2572,,601068.5564,557197.893,601062.9131,557213.3979,0.753975839,96.42615337
,,PSA2,14.5,355,-265,-4.625122518,QURU,C,16.6,,2576,,601068.5564,557197.893,601067.2926,557212.3378,0.192994404,96.323187
,,PSA2,17,285,-195,-3.403392041,QURU,C,16.5,,2864,,601068.5564,557197.893,601052.1357,557202.2929,0.929454491,94.72247626
,,PSA2,5.5,260,-170,-2.967059728,POGR,C,15.7,,2876,,601068.5564,557197.893,601063.14,557196.9379,0.974372491,89.57802115
,,PSA2,7.5,95,-5,-0.087266463,QURU,C,15.9,,2670,,601068.5564,557197.893,601076.0279,557197.2393,0.643749909,85.47475343
,,PSA2,16.5,290,-200,-3.490658504,QURU,C,15.9,,2865,,601068.5564,557197.893,601053.0515,557203.5363,0.53320985,85.47475343
,,PSA2,18,10,80,1.396263402,POGR,C,15.3,,2588,,601068.5564,557197.893,601071.6821,557215.6195,0.294213018,84.30714553
,,PSA2,14,140,-50,-0.872664626,POGR,C,15.3,,2651,,601068.5564,557197.893,601077.5554,557187.1684,0.100229492,84.30714553
,,PSA2,7,230,-140,-2.443460953,POGR,C,15.1,,2890,,601068.5564,557197.893,601063.1941,557193.3935,0.992674789,81.74034979
,,PSA2,11.5,180,-90,-1.570796327,POGR,C,15,,2629,,601068.5564,557197.893,601068.5564,557186.393,0.083271656,80.47402092
,,PSA2,17,290,-200,-3.490658504,POGR,C,15,,2863,,601068.5564,557197.893,601052.5816,557203.7073,0.771575476,80.47402092
,,PSA2,17.5,155,-65,-1.134464014,QURU,C,15.5,,2637,,601068.5564,557197.893,601075.9522,557182.0326,0.337192952,79.64325547
,,PSA2,15,200,-110,-1.919862177,POGR,C,14.9,,2605,,601068.5564,557197.893,601063.4261,557183.7976,0.097639516,79.21903624
,,PSA2,5.5,65,25,0.436332313,POGR,C,14.7,,2698,,601068.5564,557197.893,601073.5411,557200.2174,0.51190309,76.74299326
,,PSA2,10.5,235,-145,-2.530727415,POGR,C,14.7,,2607,,601068.5564,557197.893,601059.9553,557191.8704,0.840981883,76.74299326
,,PSA2,8.5,240,-150,-2.617993878,POGR,C,14.7,,2887,,601068.5564,557197.893,601061.1952,557193.643,0.093559351,76.74299326
,,PSA2,17.5,0,90,1.570796327,PIRE,O,17.8,,2578,,601068.5564,557197.893,601068.5564,557215.393,0.228043266,75.73499237
,,PSA2,17,330,-240,-4.188790205,POGR,C,14.6,,2557,,601068.5564,557197.893,601060.0564,557212.6154,0.819051587,75.52188158
,,PSA2,10,55,35,0.610865238,POGR,C,14.5,,2696,,601068.5564,557197.893,601076.7479,557203.6288,0.833077694,74.31200733
,,PSA2,17.5,85,5,0.087266463,POGR,C,14.5,,2681,,601068.5564,557197.893,601085.9898,557199.4182,0.800638092,74.31200733
,,PSA2,15,330,-240,-4.188790205,POGR,C,14.5,,2852,,601068.5564,557197.893,601061.0564,557210.8834,0.839936088,74.31200733
,,PSA2,11,20,70,1.221730476,POGR,C,14.1,,2584,,601068.5564,557197.893,601072.3186,557208.2296,0.458627849,69.58434315
,,PSA2,10.5,235,-145,-2.530727415,POGR,C,14.1,,2608,,601068.5564,557197.893,601059.9553,557191.8704,0.966614734,69.58434315
,,PSA2,5.5,330,-240,-4.188790205,POGR,C,13.9,,2562,,601068.5564,557197.893,601065.8064,557202.6561,0.691170583,67.28722823
,,PSA2,13.5,115,-25,-0.436332313,POGR,C,13.8,,2667,,601068.5564,557197.893,601080.7916,557192.1877,0.000598452,66.15525355
