Sort,Plot,Outside_historic_plot,Measure_year,Date,Origin_year,Stand_year,Common_name,Species_code,Old_tag,LTREB_tag,DBH_cm,As_class,AGB_kg,Height_stem,Height_dead,Distance,Azimuth,Status,Notes
31374,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31375,Wells,NA,1987,NA,1920,67,Amelanchier,AMSP,None,None,2.5,NA,1.6,NA,NA,NA,NA,NA,NA
31376,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31377,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,None,None,2.5,NA,1.6,NA,NA,NA,NA,NA,NA
31378,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31379,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.5,NA,1.4,NA,NA,NA,NA,NA,NA
31380,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31381,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.5,NA,1.4,NA,NA,NA,NA,NA,NA
31382,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31383,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31384,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.5,NA,1.4,5.8,NA,NA,NA,NA,NA
31385,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31386,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.5,NA,1.6,NA,NA,NA,NA,NA,NA
31387,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31388,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.5,NA,1.6,NA,NA,NA,NA,NA,NA
31389,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.5,NA,1.6,NA,NA,NA,NA,NA,NA
31390,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.5,NA,1.6,NA,NA,NA,NA,NA,NA
31391,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31392,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31393,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.5,NA,1.6,NA,NA,NA,NA,NA,NA
31394,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.5,NA,1.6,NA,NA,NA,NA,NA,NA
31395,Wells,NA,2000,NA,1920,80,Acer pensylvanicum,ACPE,None,None,2.5,NA,1.3,NA,NA,NA,NA,NA,NA
31396,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.5,NA,1.4,5.8,NA,NA,NA,NA,NA
31397,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.5,NA,1.6,NA,NA,NA,NA,NA,NA
31398,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31399,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31400,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31401,Wells,NA,2000,NA,1920,80,Ostrya virginiana,OSVI,None,None,2.5,NA,1.1,7.2,NA,NA,NA,NA,NA
31402,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31403,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31404,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.5,NA,1.4,5.8,NA,NA,NA,NA,NA
31405,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31406,Wells,NA,2000,NA,1920,80,Acer saccharum,ACSA,None,None,2.5,NA,1.4,NA,NA,NA,NA,NA,NA
31407,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.5,NA,1.4,5.8,NA,NA,NA,NA,NA
31408,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.5,NA,1.6,NA,NA,NA,NA,NA,NA
31409,Wells,NA,2000,NA,1920,80,Acer pensylvanicum,ACPE,None,None,2.5,NA,1.3,NA,NA,NA,NA,NA,NA
31410,Wells,NA,2000,NA,1920,80,Ostrya virginiana,OSVI,None,None,2.5,NA,1.1,7.2,NA,NA,NA,NA,NA
31411,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
31412,Wells,NA,2000,NA,1920,80,Ostrya virginiana,OSVI,None,None,2.5,NA,1.1,7.2,NA,NA,NA,NA,NA
31413,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.5,NA,1.4,5.8,NA,NA,NA,NA,NA
31414,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31415,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31416,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31417,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.4,NA,1.3,5.7,NA,NA,NA,NA,NA
31418,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.4,NA,1.3,5.7,NA,NA,NA,NA,NA
31419,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31420,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,None,None,2.4,NA,1.4,NA,NA,NA,NA,NA,NA
31421,Wells,NA,1987,NA,1920,67,Amelanchier,AMSP,None,None,2.4,NA,1.4,NA,NA,NA,NA,NA,NA
31422,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31423,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.4,NA,1.3,NA,NA,NA,NA,NA,NA
31424,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.4,NA,1.3,NA,NA,NA,NA,NA,NA
31425,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31426,Wells,NA,1987,NA,1920,67,Ostrya virginiana,OSVI,None,None,2.4,NA,1,7.1,NA,NA,NA,NA,NA
31427,Wells,NA,1987,NA,1920,67,Ostrya virginiana,OSVI,None,None,2.4,NA,1,7.1,NA,NA,NA,NA,NA
31428,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.4,NA,1.3,NA,NA,NA,NA,NA,NA
31429,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31430,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31431,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.4,NA,1.3,5.7,NA,NA,NA,NA,NA
31432,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.4,NA,1.3,NA,NA,NA,NA,NA,NA
31433,Wells,NA,1987,NA,1920,67,Ostrya virginiana,OSVI,None,None,2.4,NA,1,7.1,NA,NA,NA,NA,NA
31434,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.4,NA,1.3,5.7,NA,NA,NA,NA,NA
31435,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.4,NA,1.3,NA,NA,NA,NA,NA,NA
31436,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31437,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.4,NA,1.3,5.7,NA,NA,NA,NA,NA
31438,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.4,NA,1.3,5.7,NA,NA,NA,NA,NA
31439,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31440,Wells,NA,2000,NA,1920,80,Betula lutea,BEAL,None,None,2.4,NA,0.8,NA,NA,NA,NA,NA,NA
31441,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31442,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31443,Wells,NA,2000,NA,1920,80,Acer saccharum,ACSA,None,None,2.4,NA,1.3,NA,NA,NA,NA,NA,NA
31444,Wells,NA,2000,NA,1920,80,Acer pensylvanicum,ACPE,None,None,2.4,NA,1.2,NA,NA,NA,NA,NA,NA
31445,Wells,NA,2000,NA,1920,80,Acer saccharum,ACSA,None,None,2.4,NA,1.3,NA,NA,NA,NA,NA,NA
31446,Wells,NA,2000,NA,1920,80,Acer saccharum,ACSA,None,None,2.4,NA,1.3,NA,NA,NA,NA,NA,NA
31447,Wells,NA,2000,NA,1920,80,Acer saccharum,ACSA,None,None,2.4,NA,1.3,NA,NA,NA,NA,NA,NA
31448,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31449,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31450,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31451,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31452,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31453,Wells,NA,2000,NA,1920,80,Ostrya virginiana,OSVI,None,None,2.4,NA,1,7.1,NA,NA,NA,NA,NA
31454,Wells,NA,2000,NA,1920,80,Acer saccharum,ACSA,None,None,2.4,NA,1.3,NA,NA,NA,NA,NA,NA
31455,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.4,NA,0.4,NA,NA,NA,NA,NA,NA
31456,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.4,NA,1.4,NA,NA,NA,NA,NA,NA
31457,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.4,NA,1.3,5.7,NA,NA,NA,NA,NA
31458,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.4,NA,1.4,NA,NA,NA,NA,NA,NA
31459,Wells,NA,2000,NA,1920,80,Ostrya virginiana,OSVI,None,None,2.4,NA,1,7.1,NA,NA,NA,NA,NA
31460,Wells,NA,1987,NA,1920,67,Amelanchier,AMSP,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31461,Wells,NA,1987,NA,1920,67,Quercus rubra,QURU,None,None,2.3,NA,0.4,NA,NA,NA,NA,NA,NA
31462,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31463,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31464,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31465,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31466,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31467,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31468,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31469,Wells,NA,1987,NA,1920,67,Amelanchier,AMSP,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31470,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31471,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31472,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31473,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31474,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31475,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31476,Wells,NA,1987,NA,1920,67,Amelanchier,AMSP,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31477,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31478,Wells,NA,1987,NA,1920,67,Ostrya virginiana,OSVI,None,None,2.3,NA,0.9,7,NA,NA,NA,NA,NA
31479,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31480,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31481,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31482,Wells,NA,1987,NA,1920,67,Ostrya virginiana,OSVI,None,None,2.3,NA,0.9,7,NA,NA,NA,NA,NA
31483,Wells,NA,1987,NA,1920,67,Acer pensylvanicum,ACPE,None,None,2.3,NA,1.1,NA,NA,NA,NA,NA,NA
31484,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31485,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31486,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31487,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31488,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31489,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31490,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31491,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31492,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31493,Wells,NA,1987,NA,1920,67,Ostrya virginiana,OSVI,None,None,2.3,NA,0.9,7,NA,NA,NA,NA,NA
31494,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31495,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31496,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31497,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31498,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31499,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31500,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31501,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31502,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31503,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31504,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31505,Wells,NA,2000,NA,1920,80,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31506,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31507,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31508,Wells,NA,2000,NA,1920,80,Amelanchier,AMSP,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31509,Wells,NA,2000,NA,1920,80,Acer pensylvanicum,ACPE,None,None,2.3,NA,1.1,NA,NA,NA,NA,NA,NA
31510,Wells,NA,2000,NA,1920,80,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31511,Wells,NA,2000,NA,1920,80,Amelanchier,AMSP,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31512,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31513,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31514,Wells,NA,2000,NA,1920,80,Ostrya virginiana,OSVI,None,None,2.3,NA,0.9,7,NA,NA,NA,NA,NA
31515,Wells,NA,2000,NA,1920,80,Acer pensylvanicum,ACPE,None,None,2.3,NA,1.1,NA,NA,NA,NA,NA,NA
31516,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31517,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31518,Wells,NA,2000,NA,1920,80,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31519,Wells,NA,2000,NA,1920,80,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31520,Wells,NA,2000,NA,1920,80,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31521,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31522,Wells,NA,2000,NA,1920,80,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31523,Wells,NA,2000,NA,1920,80,Acer pensylvanicum,ACPE,None,None,2.3,NA,1.1,NA,NA,NA,NA,NA,NA
31524,Wells,NA,2000,NA,1920,80,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31525,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31526,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31527,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31528,Wells,NA,1981,NA,1920,61,Amelanchier,AMSP,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31529,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31530,Wells,NA,1981,NA,1920,61,Quercus rubra,QURU,None,None,2.3,NA,0.4,NA,NA,NA,NA,NA,NA
31531,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31532,Wells,NA,1981,NA,1920,61,Amelanchier,AMSP,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31533,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31534,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31535,Wells,NA,1981,NA,1920,61,Amelanchier,AMSP,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31536,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31537,Wells,NA,1981,NA,1920,61,Acer pensylvanicum,ACPE,None,None,2.3,NA,1,NA,NA,NA,NA,NA,NA
31538,Wells,NA,1981,NA,1920,61,Acer pensylvanicum,ACPE,None,None,2.3,NA,1,NA,NA,NA,NA,NA,NA
31539,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31540,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31541,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31542,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31543,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31544,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31545,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31546,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31547,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31548,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31549,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31550,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31551,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31552,Wells,NA,1981,NA,1920,61,Ostrya virginiana,OSVI,None,None,2.3,NA,0.9,7,NA,NA,NA,NA,NA
31553,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31554,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31555,Wells,NA,1981,NA,1920,61,Acer pensylvanicum,ACPE,None,None,2.3,NA,1,NA,NA,NA,NA,NA,NA
31556,Wells,NA,1981,NA,1920,61,Acer pensylvanicum,ACPE,None,None,2.3,NA,1,NA,NA,NA,NA,NA,NA
31557,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31558,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31559,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31560,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31561,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31562,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31563,Wells,NA,1981,NA,1920,61,Amelanchier,AMSP,None,None,2.3,NA,1.3,NA,NA,NA,NA,NA,NA
31564,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31565,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31566,Wells,NA,1981,NA,1920,61,Ostrya virginiana,OSVI,None,None,2.3,NA,0.9,7,NA,NA,NA,NA,NA
31567,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31568,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31569,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31570,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,None,None,2.3,NA,1.2,5.6,NA,NA,NA,NA,NA
31571,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31572,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31573,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31574,Wells,NA,1981,NA,1920,61,Ostrya virginiana,OSVI,None,None,2.3,NA,0.9,7,NA,NA,NA,NA,NA
31575,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31576,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
31577,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,None,None,2.3,NA,1.2,NA,NA,NA,NA,NA,NA
31578,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,None,None,2.2,NA,0.3,NA,NA,NA,NA,NA,NA
